lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity
"41.939472,-87.718423",f38a937a801240e445804e60,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3350 W Diversey Ave, Chicago, IL 60647",Chicago,US,
"41.939472,-87.718423",5bfbc74d2e864bd6769a62ce,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3456 N Kedzie Ave, Chicago, IL 60618",Chicago,US,
"41.809497,-87.618997",522d7bcd11d2d1d326be1cee,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4641 S King Dr (MLK Jr Dr & 47th St), Chicago, IL 60653",Chicago,US,
"41.809497,-87.618997",f41531f7e4be41bf34d29d4b,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",47th Street Station,"330 E 47th St, Chicago, IL 60653",Chicago,US,
"41.809497,-87.618997",4bc9067f68f976b03b9c5c83,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",51st Station,"319 E 51st St (btwn Prarie Ave. & Calumet Ave.), Chicago, IL 60615",Chicago,US,
"41.809497,-87.618997",5282b871498e8a963b4cf859,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"750 E 47th St (Cottage Grove Ave & 47th St), Chicago, IL 60653",Chicago,US,
"41.809497,-87.618997",57d5ce42498ed2d81dd119a2,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bronzeville Bike Box,"320 E 51st St (51st and Calumet (CTA Green Line)), Chicago, IL 60615",Chicago,US,
"41.809497,-87.618997",6a2e3aa7cb214b34466fb55b,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Citgo Gas Station,"123 E 51st St, Chicago, IL 60615",Chicago,US,
"41.7159614,-87.5351111",4e4d8f80d22dd0087db17b54,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Springfield Amtrak Station,"Chicago, IL 60617",Chicago,US,
"41.7159614,-87.5351111",4bd1bc71caff9521cc2bd1f0,16026.0,Monument,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]",Coast Guard Station Calumet Harbor,"4001 E 98th St, Chicago, IL 60617",Chicago,US,
"41.94651,-87.735721",4b732d12f964a520f89f2de3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra-Grayland Station,"3805 N Kilbourn Ave (at Milwaukee Ave), Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",4b2ed9b3f964a52071e724e3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Irving Park Metra Station,"4000 N Kedvale Ave (at Irving Park Rd), Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",55cf47bc498ed1924f136f36,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3986 N Avondale Ave (Avondale Avenue & Irving Park Road), Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",7575d0fcc0b8490bb2c55d23,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bacardi Bikes,"3435 N Milwaukee Ave, Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",c525ff0fad8e4d8ae22ddb53,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Grayland Station,"3729 N Kilbourn Ave, Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",102f77c293c34760e5a9bcd0,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3857 N Kostner Ave, Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",0fc8c0c9c96644733e897889,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Irving Park station,"4201 W Irving Park Rd, Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",a9cfe9cdd3e44dfc2e07dd53,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Citgo Gas Station,"4357 W Belmont Ave, Chicago, IL 60641",Chicago,US,
"41.94651,-87.735721",35bdff0844f549dd39813f22,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"4444 W Irving Park Rd, Chicago, IL 60641",Chicago,US,
"41.785894,-87.738031",4e1ba03bd22de289c0bb9b9c,19054.0,Public Transportation,"[{'id': 19054, 'name': 'Public Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/taxi_', 'suffix': '.png'}}]",Midway CTA Station,"4612 W 59th St (at Kilpatrick Ave.), Chicago, IL 60629",Chicago,US,
"41.785894,-87.738031",5d0e17c6de9445003066b571,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",ChargePoint Car Charging Station,"Cicero Ave, Chicago, IL 60629",Chicago,US,
"41.785894,-87.738031",a6cab3e3f04646126ca4b9c9,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"5600 S Cicero Ave, Chicago, IL 60638",Chicago,US,
"41.785894,-87.738031",2f7fac41daab46ce6e52a1c1,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"4799 W 58TH Pl, Chicago, IL 60629",Chicago,US,
"41.785894,-87.738031",921cf227becb4747f794305c,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"10000 Bessie Coleman Dr, Chicago, IL 60666",Chicago,US,
"41.778404,-87.733951",5d0e17c6de9445003066b571,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",ChargePoint Car Charging Station,"Cicero Ave, Chicago, IL 60629",Chicago,US,
"41.721004,-87.643031",4e378a9fd164374eb6880ce8,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Citgo Gas Station,"9444-9472 S State St, Chicago, IL 60619",Chicago,US,
"41.721004,-87.643031",4a391b87fe25482a576f893a,19000.0,Travel and Transportation,"[{'id': 19000, 'name': 'Travel and Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}}]",95Th St-Longwood Station,"9501 S Vincennes Ave, Chicago, IL 60643",Chicago,US,
"41.8707651,-87.7183735",4c3e5da70e0d0f477a85157f,16032.0,Park,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",Garfield Park Bike Polo Courts,"Chicago, IL 60624",Chicago,US,
"41.9326579,-87.7662058",4c7e9a10a7958cfa98408e2b,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Manicke Service Station,"5800 W Belmont Ave, Chicago, IL 60634",Chicago,US,
"41.759876,-87.590638",4e1c65a8e4cdf4c87bdcb56e,17029.0,Convenience Store,"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}, {'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",2001 Gas Station,"7600 S South Chicago Ave, Chicago, IL 60619",Chicago,US,
"41.759876,-87.590638",7c1fe3a2f93a4305b7469d16,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 75th St Station,"1200 E 75th St, Chicago, IL 60619",Chicago,US,
"41.759876,-87.590638",4d253ae51d9fa1cdab5a3e09,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Clark Gas Station,"7283 S South Chicago Ave, Chicago, IL 60619",Chicago,US,
"41.759876,-87.590638",2c1ab9e7fa9f4281ebf2c046,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Stony Island Station,"1501 E 71st St, Chicago, IL 60649",Chicago,US,
"41.909329,-87.745838",4b866ef4f964a520f48931e3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Grand-Cicero Station,"1833 N Cicero Ave (at W Grand Ave), Chicago, IL 60639",Chicago,US,
"41.909329,-87.745838",5934149eb23dfa3f139fae49,18024.0,Cycle Studio,"[{'id': 18024, 'name': 'Cycle Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bikettle,"4353 W North Ave, Chicago, IL 60639",Chicago,US,
"41.909329,-87.745838",5187c7c4498efd58e36d100a,12075.0,Post Office,"[{'id': 12075, 'name': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}}]",Robert Leflore Jr. Station,"5001 W Division St (Lavergne), Chicago, IL 60651",Chicago,US,
"41.81359,-87.70478",5065e11be4b001ae2e17147b,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Clark Gas Station,"39th St and Kedzie, Chicago, IL 60632",Chicago,US,
"41.81359,-87.70478",c576b28ba1c043ab63c9556e,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra BNSF Union Station,"Chicago, IL 60632",Chicago,US,
"41.91702,-87.727096",502557bfe4b0ea30b5e1ce59,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",International Bike Shop,"3821 W North Ave, Chicago, IL 60647",Chicago,US,
"41.91702,-87.727096",4bb7999353649c74e3f245fb,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Armitage Bike Shop,"3601 W Armitage Ave (Central park), Chicago, IL 60647",Chicago,US,
"41.91702,-87.727096",51b0d761498e34ecb892c786,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bike 4 Life,"3601 W Armitage Ave (Armitage Ave & Central Park), Chicago, IL 60647",Chicago,US,
"41.91702,-87.727096",2e57381b28984690c3334ec1,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Healy Station,"4014 W Fullerton Ave, Chicago, IL 60639",Chicago,US,
"41.743916,-87.598786",4bc64871b387d13a35a3c1e8,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 83rd St Station,"1040 E 83rd St (at Ellis Ave), Chicago, IL 60619",Chicago,US,
"41.743916,-87.598786",848f34f670b846eaf2b5e377,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",93rd St Metra Train Station,"1040 E 83rd St, Chicago, IL 60619",Chicago,US,
"41.743916,-87.598786",7e6a22f3d1244fd79973bcdb,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",83rd Street/Avalon Park Station,"Chicago, IL 60619",Chicago,US,
"41.9386855,-87.75563",4d8e187d6174a093e8bfbfe3,11130.0,Office Building,"[{'id': 11130, 'name': 'Office Building', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",WSCR - WXRT Radio Station,"4949 W Belmont Ave (at Laverigne Ave), Chicago, IL 60641",Chicago,US,
"41.766366,-87.575287",56439c29cd109915f7fa31f2,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2424 E South Shore D (South Shore Dr & 71st St), Chicago, IL 60649",Chicago,US,
"41.766366,-87.575287",46ebf14c7ce94675da999d3a,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Bryn Mawr Station,"2007 E 73rd St, Chicago, IL 60649",Chicago,US,
"41.766366,-87.575287",2c1ab9e7fa9f4281ebf2c046,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Stony Island Station,"1501 E 71st St, Chicago, IL 60649",Chicago,US,
"41.766366,-87.575287",4d3f9447de17a09387b6f06b,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra South Shore Station,"S Exchange Ave (at 75th St.), Chicago, IL 60649",Chicago,US,
"41.69197,-87.681659",4b5e80e5f964a520219129e3,13303.0,Mexican Restaurant,"[{'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",Hernandez Burrito Station,"2750 W 111th St (at Fairfield), Chicago, IL 60655",Chicago,US,
"41.69197,-87.681659",4b48fba5f964a520ab6026e3,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Kean Gas Station,"2407 W 111th St (btw Western & Bell), Chicago, IL 60655",Chicago,US,
"41.69197,-87.681659",d4a1b187165e41db02b111a6,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Ethanol Charging Station at Kean Brothers Oil Co.,"2632 W 111th St, Chicago, IL 60655",Chicago,US,
"41.69197,-87.681659",4c5c37296ebe2d7f5d60cf2e,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Morgan Park-111th Street Station,"11046 S Hale Ave, Chicago, IL 60643",Chicago,US,
"41.691979,-87.534912",51a62dc4e4b0b30138c30e75,16033.0,Dog Park,"[{'id': 16033, 'name': 'Dog Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/dogrun_', 'suffix': '.png'}}]",Eastside Bike Train,"Chicago, Illinois, Chicago, IL 60617",Chicago,US,
"41.778906,-87.70084",2fa5b07ffa4a4bae2f1b536c,17029.0,Convenience Store,"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}, {'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Gulf Gas Station,"3037 W 63rd St, Chicago, IL 60629",Chicago,US,
"41.778906,-87.70084",4e3ba1c618a83d5b282b0fc3,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Citgo Gas Station,"2800 W 63rd St (63rd St. & California Ave.), Chicago, IL 60629",Chicago,US,
"41.69161,-87.681523",4b5e80e5f964a520219129e3,13303.0,Mexican Restaurant,"[{'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",Hernandez Burrito Station,"2750 W 111th St (at Fairfield), Chicago, IL 60655",Chicago,US,
"41.69161,-87.681523",4b48fba5f964a520ab6026e3,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Kean Gas Station,"2407 W 111th St (btw Western & Bell), Chicago, IL 60655",Chicago,US,
"41.69161,-87.681523",d4a1b187165e41db02b111a6,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Ethanol Charging Station at Kean Brothers Oil Co.,"2632 W 111th St, Chicago, IL 60655",Chicago,US,
"41.69161,-87.681523",4c5c37296ebe2d7f5d60cf2e,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Morgan Park-111th Street Station,"11046 S Hale Ave, Chicago, IL 60643",Chicago,US,
"41.940648,-87.726087",42da86b535a8478f9ba000a7,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3222 N Milwaukee Ave, Chicago, IL 60618",Chicago,US,
"41.940648,-87.726087",56439c29cd109915f7fa2dda,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3009 N Elbridge Ave (Central Park Ave & Elbridge Ave), Chicago, IL 60618",Chicago,US,
"41.940648,-87.726087",2a4ca539b30349d77c008488,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Clark Gas Station,"3050 N Pulaski Rd, Chicago, IL 60641",Chicago,US,
"41.940648,-87.726087",571a818d498e9e392d0b0932,12071.0,Fire Station,"[{'id': 12071, 'name': 'Fire Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_firestation_', 'suffix': '.png'}}]",CFD Station Engine 91 Battalion 7 Squad 2,"2827 N Pulaski Rd, Chicago, IL 60641",Chicago,US,
"41.940648,-87.726087",7575d0fcc0b8490bb2c55d23,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bacardi Bikes,"3435 N Milwaukee Ave, Chicago, IL 60641",Chicago,US,
"41.940648,-87.726087",a9cfe9cdd3e44dfc2e07dd53,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Citgo Gas Station,"4357 W Belmont Ave, Chicago, IL 60641",Chicago,US,
"41.940648,-87.726087",e0a2047286544311813b4606,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Addison (CTA Blue Line station),"3622 W Addison St, Chicago, IL 60618",Chicago,US,
